year,journalname,title,author,orgn,keyword,fund,catelogcode,summary
2017,图书情报工作,新型智库微信平台生态性评价指标及实证——基于信息生态视角,王晰巍;王楠阿雪;张柳;李师萌;,吉林大学管理学院吉林大学大数据管理研究中心,新型智库; 微信; 评价指标; 信息生态; 模糊综合评价;,国家自然科学面上项目“信息生态视角下新媒体信息消费行为机理及服务模式创新研究”(项目编号:71673108)； “吉林大学高峰学科(群)建设项目”研究成果之一；,TP311.56,"[目的/意义]随着微信在我国社会影响力的不断提升,很多新型智库在建设中越来越重视将微信平台作为提高智库影响力和进行智库成果传播的重要媒介,对新型智库微信平台构建效果的生态性评价成为当前智库微信平台建设发展中的重要问题。[方法/过程]基于""信息、信息人、信息技术和信息环境""和谐发展的信息生态视角,构建新型智库微信平台生态性评价指标。以我国党政、科研院所和社会机构的10家新型智库机构微信平台为样本,利用层次分析法确定各评价指标权重,结合模糊综合评价法对10家典型新型智库的微信平台生态性进行评价。[结果/结论]数据结果表明,所构建的评价指标具有一定的实用性和可操作性,可为新型智库微信平台生态性建设提供一定的理论和方法指导。 "
2017,图书情报工作,社交媒体使用动机与功能使用的关系研究:以微信为例,甘春梅;,中山大学资讯管理学院,社交媒体; 动机; 使用与满足理论; 微信; 功能;,国家自然科学基金项目“基于使用与满足理论的社交媒体使用机理研究:从采纳到持续使用的行为转变”(项目编号:71403301)研究成果之一；,G206,"[目的/意义]以微信作为研究对象,采用混合方法,以期探讨社交媒体使用动机与特定功能使用的关系。[方法/过程]通过访谈法和焦点小组法来确定微信使用的动机因素以及用户对微信功能的使用;并通过问卷搜集250份有效样本数据,利用回归分析来验证不同动机要素与各功能使用之间的关系。[结果/结论]结果发现,不同微信功能的使用受到不同动机的驱使;而用户对微信一般性使用的影响因素与对特定功能使用的因素也不同。具体来说,娱乐显著影响用户对群聊、评论和分享功能的使用;消磨时间显著影响用户对朋友圈、评论和点赞功能的使用;社会互动显著影响用户对扫一扫、群聊、订阅和语音功能的使用;信息搜寻显著影响用户对订阅和扫一扫功能的使用;信息共享显著影响用户对发布功能的使用;自我表达显著影响用户对发布、定位、摇一摇和分享功能的使用;而跟随潮流显著影响用户对摇一摇功能的使用。 "
2017,图书情报工作,高校图书馆微信公众平台的媒介引力场模型及其影响因素——基于DEMATEL系统因素分析的大众传播视角,张艳丰;李贺;彭丽徽;洪闯;,吉林大学管理学院长沙师范学院图书馆,高校图书馆; 微信公众平台; 大众传播; 媒介引力场;,,G206;G258.6,"[目的 /意义]借鉴大众传播理论开展高校图书馆微信公众平台的媒介引力场模型及其影响因素研究,有利于高校图书馆与微信平台间的服务融合、创新优化与应用推广,对改善我国高校图书馆服务水平,促进高校图书馆的整体服务能力具有重要的参考意义。[方法 /过程]以马莱茨克大众传播模型(CMR)理论框架为基础构建指标因素,基于DEMATEL系统因素分析的大众传播视角,构建高校图书馆微信公众平台的媒介引力场模型,并对其影响因素进行深度挖掘分析。根据各指标要素的影响度、被影响度、中心度和原因度等影响因素的分析结果,结合因果关系四象限图,提出若干提升高校图书馆微信公众平台服务质量和传播效果的建议和对策。[结果 /结论]提出一种具有创新性、科学性、严谨性的高校图书馆微信公众平台媒介引力场模型和影响因素体系,为高校图书馆微信公众平台服务质量和传播效果评价体系构建提供理论参考辅助。 "
2017,图书情报工作,社会化阅读中的角色——基于大学生微信阅读的个案研究,罗淳;陈向东;,华东师范大学教育信息技术学系,社会化阅读; 微信阅读; 网络位置; 网络角色;,上海市教育科学研究重点项目“基于新媒体的社会性阅读研究”(项目编号:A1308)研究成果之一；,G252,"[目的/意义]作为一种集体的阅读方式,社会化阅读存在着不同的角色,这些角色反映了读者之间的行为差异,影响着阅读过程中知识的交流。从社会网络的视角识别读者的角色分类及其不同作用,有助于了解社会化阅读共同体中的知识传播模式,提高阅读资源的交流和知识传播的效率以及社会化阅读的成效。[方法/过程]基于整体社会网的视角,针对一个大学本科二年级的班级进行个案研究,以问卷的方式收集该班级全体成员微信朋友圈中阅读与交流的数据,基于块模型以及结沟洞理论,剖析读者之间的角色差异。[结果/结论]在社会化阅读过程中,不同角色在连接不同子群及信息传递方面存在差异,对阅读网络的产生和发展有着不同的影响。在社会化阅读群体中,需要厘清群体的角色分类,提高不同角色的读者在阅读共同体中的参与度,建立更为稳定的社会化阅读共同体,促进阅读交互的有效进行和整个群体的知识交流。 "
2017,图书情报工作,高校图书馆微信公众平台用户流失行为模型及其影响因素分析,郭顺利;张向先;相甍甍;,吉林大学管理学院,高校图书馆; 微信公众平台; 用户流失; 影响因素; 解释结构模型;,,G258.6;G252;G250.7,"[目的 /意义]构建高校图书馆微信公众平台用户流失行为模型,分析用户流失的影响因素,有助于减少高校图书馆微信公众平台的用户流失,为高校图书馆微信公众平台运营推广提供理论依据和参考建议。[方法/过程]首先借鉴S-O-R理论构建高校图书馆微信公众平台用户流失行为模型,并结合民族志决策树方法设计访谈问卷,采用扎根理论方法抽取影响因素及各因素之间关系。然后借助解释结构方程模型分析影响因素。最后根据分析结论提出相应的对策和建议。[结果 /结论]构建高校图书馆微信公众平台用户流失行为模型和影响因素的解释结构模型,分析影响因素的层级和相互关系,指出根本原因因素、中间层因素和表象层因素,并针对各层次影响因素和分析结果提出减少高校图书馆微信公众平台用户流失的对策和建议。 "
2017,图书馆杂志,微信在图书馆信息服务中的应用实践——以华东师范大学图书馆为例,宋振世;顾笑迎;,华东师范大学图书馆,微信; 图书馆; 信息服务; 应用实践;,,G252;G258.6,"微信在读者中被广泛应用,为了引导图书馆更好地开展信息服务,介绍了华东师范大学图书馆微信管理模式、运营模式,以及自定义菜单、自动回复、新生季活动、FAQ智能问答和移动App的开发,同时研究了微信读者关注、互动和阅读行为以及图书馆微信营销的几大要素,为图书馆开展微信信息服务提供有益参考。 "
2017,情报科学,公益微信的信息传播行为研究,蔡冬松;吴玉浩;张春燕;,吉林大学管理学院,公益微信; 计划行为; 信息传播;,,D632.9;G206.3,"【目的/意义】近年来公益微信崭露头角,发挥微信社交平台的公益情感粘性,对于提高公益信息的传播效率、调动公众慈善热情具有重要意义。【方法/过程】结合公益微信的平台特征,以计划行为理论为基础,从主观规范、行为态度和知觉行为控制三个层面入手,整合构建微信公益信息传播影响因素模型,探讨公益微信的信息传播行为影响机制,针对变量提出研究假设并通过实证研究进行验证。【结果/结论】主观规范、行为态度和知觉行为控制等因素对用户的公益信息传播行为有正向影响。其中,主观规范是主要影响因素。 "
2017,情报科学,基于感知价值理论的微信用户浏览行为研究,张新;马良;王高山;,山东财经大学管理科学与工程学院,实用价值; 享乐价值; 信息来源可信度; 浏览意愿;,国家社科基金重点项目(16AJY003)；,G252,"【目的/意义】为微信公众号运营商开展营销提供有益借鉴。【方法/过程】基于顾客感知价值理论,以社交软件微信为例,从用户感知价值、信息来源可信度两个方面探讨影响用户信任以及浏览意愿的因素。运用结构方程模型的方法对概念模型进行验证。【结果/结论】研究结果表明:(1)对于用户信任影响最大的是信息来源可信度,其次依次是实用价值和享乐价值;(2)用户信任积极正向影响用户浏览意愿;(3)信任在感知价值/用户浏览意愿和信息来源可信度/用户浏览意愿之间起部分中介作用。 "
2017,情报科学,健康微信公众平台信息质量评价指标体系研究,张克永;李贺;,吉林大学管理学院,微信公众平台; 健康信息; 评价指标体系; 扎根理论; 主成分分析;,吉林大学2015年度基于科研业务费哲学社会科学研究种子基金项目；,G206,"【目的/意义】分析健康微信公众平台信息质量的影响因素,构建评价指标体系,对用户识别出高质量的健康信息以及微信公众平台健康信息质量的提高都具有重要意义。【方法/过程】运用扎根理论和信息传播理论,结合健康微信公众平台的特性,从健康信息传播主体、微信公众平台、健康信息以及用户4个维度构建评价指标体系,并利用主成分分析法确立了指标权重。【结果/结论】构建的健康微信公众平台信息质量评价指标体系的4个维度中,权重系数最大分别为情感支持性、交互性、新颖性和相关性。因此,健康信息的传播者应该重视这些指标,向用户推送优质的健康信息内容,提高服务水平和能力。 "
2017,情报科学,基于用户需求的高校图书馆微信使用研究,柳瑶;郭洋;,华中师范大学信息管理学院武汉工商学院电子商务学院,高校图书馆; 微信公众平台; 用户需求; 用户使用;,国家社科基金重点项目(15ATQ007)；,G252;G258.6,"【目的/意义】从用户需求的角度,研究用户使用高校图书馆微信的情况,从而挖掘出影响用户使用高校图书馆微信的主要因素。【方法/过程】在文献分析和深度访谈的基础上,对全国116所""211""大学的高校图书馆微信公众平台进行调研,建立用户使用模型并进行问卷调查。【结果/结论】通过数据分析处理,并对模型进行构建与修正,得出影响用户使用高校图书馆微信的关键因素是核心功能需求与技术需求。 "
2017,情报科学,信息生态视角下政务微信信息传播的关键影响因素识别研究,闫奕文;张海涛;王丹;遆云鹤;,吉林大学管理学院吉林大学信息资源研究中心,信息生态; 政务微信; 信息传播; 影响因素; 模糊集理论; DEMATEL方法;,,D63,"【目的/意义】为了政务微信运营提供理论基础和参考建议,提高政务微信信息传播的速度和影响力,提高政务微信信息服务效率和能力。【方法/过程】首先从信息生态视角分析了政务微信信息传播的过程和特征,其次运用基于模糊集理论的DEMATEL方法,研究影响政务微信信息传播因素间的相互关系,识别出关键因素,最后提出相应的对策和建议。【结果/结论】研究结果发现:信息传播主体的利他主义是影响政务微信信息传播的最关键因素。网络关系强度、信息公共性、信息传播主体所处的网络核心位置、信息传播主体的利己动机、信息传播主体的自我效能、信息技术水平都是影响政务微信信息传播的关键因素。 "
2017,情报科学,“互联网+”背景下高校图书馆“O2O”微信服务模式研究,邸春姝;张雪梅;过仕明;,哈尔滨师范大学图书馆哈尔滨师范大学经济学院,高校图书馆; 微信; 服务模式;,国家社科基金项目(16BTQ003)； 黑龙江省哲学社会科学规划项目(15TBQ04； 16TQD02)；,G250.7;G252;G258.6,"【目的/意义】""互联网+""背景下,微信作为重要的社交网络应用之一,是高校图书馆移动服务的重要平台,其有助于更好地满足读者日益增长的""微信息""文化需求,顺应""微时代""富媒体新环境。【方法/过程】本文通过分析微信平台的服务特点、服务内容、服务流程,整合图书馆各部门业务系统和文献资源,构建了高校图书馆知识管理平台的""O2O""(Online To Offline)微信服务模式。【结果/结论】该模式将实现微信与图书馆移动信息服务的有机融合、完善用户体验和提升图书馆数字化服务的能力。 "
2017,情报科学,微信舆情主动防御系统及监测算法,徐萌;王晓;,河北科技大学图书馆,微信; 舆情; 蜜罐; 主动防御; 诱饵;,,G206,"【目的/意义】随着以微信为代表的社交软件的普及和社交网络的搭建,大众的舆论影响力不断提升,一旦舆论导向被动机不良的犯罪分子掌握,将会产生巨大的破坏力。【方法/过程】在此背景下,本文以蜜罐网络主动防御模型为基础,借助适应性聚类分析技术,对微信中的舆论信息进行实例结果分析。【结果/结论】验证了适应性聚类分析算法的效力和准确度,证明了投放诱饵数量与舆论调和间的正比关系,印证了本文所构建的蜜罐主动防御系统对社交媒体的舆情监控具有积极的作用。 "
2017,情报科学,微信环境下用户适应性信息分享行为影响因素研究——基于规范性压力和社交价值的“推-拉”视角,杨海娟;,武汉大学信息管理学院,微信; 适应性信息分享; 规范性压力; 社会连接; 形象; 推-拉;,,G252,"【目的/意义】优质信息传播是社交应用持续健康发展的助推力,而适应性信息分享是提高社交信息质量的有效途径。【方法/过程】以微信平台为研究对象,基于社会影响的""推-拉""视角构建微信用户适应性信息分享行为影响因素概念模型,并通过问卷调研和结构方程建模方法进行实证分析。【结果/结论】结果表明:规范性压力、社会连接和形象都显著正向影响微信用户的适应性信息分享行为,且规范性压力的影响均大于社会连接和形象的影响。此外,规范性压力对社会连接和形象都产生显著的正向影响。 "
2017,情报科学,基于MAIN模型的社会化媒体信息可信度影响因素研究——以微信公众号为例,樊茗玥;王若楠;覃睿;刘凌燕;,江苏大学管理学院天津大学管理与经济学部上海大学管理学院中国民航大学通用航空学院,社会化媒体; 信息可信度; MAIN模型; 影响因素;,国家社科基金项目(14BTQ051)； 全国统计科学研究项目(2016LY96)； 教育部人文社会科学研究规划基金(15YJA630059)； 江苏大学高级专业人才科研启动基金(12JDG008)；,G206,"【目的/意义】在信息时代,用户对社会化媒体的信任程度显得尤为重要。针对目前社会化媒体信息内容可信度低的问题,提出了社会化媒体信息可信度的影响因素,以期为社会化媒体用户、平台及信息监管部门的相关行为提供参考依据。【方法/过程】结合具有心理学特征的MAIN模型,提出社会化媒体信息可信度体系,并借助实证数据,从信息内容角度对社会化媒体信息可信度的影响因素进行了深入研究。【结果/结论】研究表明,信息内容的实用性、客观性、可靠性和相关性对社会化媒体信息可信度会产生积极影响,但是信息内容的一致性则不会产生直接影响。 "
2017,情报科学,基于三层微信网络的谣言传播模型仿真研究,覃志华;刘咏梅;,中南大学商学院湖南师范大学研究生院,微信网络; 谣言传播; 无标度网络; 线性阈值模型;,国家自然科学基金委创新研究群体项目(71221061)； 教育部“新世纪优秀人才支持计划”(NCET-11-0519)； 湖南省教育厅科学研究项目(14C0685)；,G206.3;TP393.09,"【目的/意义】近年来微信已成为民众社交的首要平台,同时也逐渐成为谣言传播的主阵地,但目前针对微信谣言传播的研究尚不多见。【方法/过程】将微信网络划分为朋友圈网络、群网络和公众用户网络,生成了微信谣言传播加权有向三层网络,在此网络基础上构建了基于兴趣衰减效应的线性阈值谣言传播模型,并利用多主体仿真平台Netlogo对该模型进行仿真。【结果/结论】研究发现,微信群的存在改变了个人用户网络节点的度分布,且导致当节点信任度较低时微信网络比微博类网络更有利于谣言的传播;节点信任度与谣言的传播力度显著正相关;增大谣言传播阈值和减小谣言传播兴趣值,能有效抑制谣言的传播。 "
2017,情报科学,员工微信信息参与行为的结构及其差异性分析,陈红;侯聪美;庄贞贞;,中国矿业大学管理学院,微信信息参与行为; 信息行为结构; 差异性分析;,"国家社会科学基金重大项目(16ZDA056)； 国家自然科学基金资助项目(71473248,71673271)； 江苏省“青蓝工程”(2012)； 江苏省“333高层次人才培养工程”(2016)； 中国矿业大学第八批优秀创新团队(2015ZY003)； 江苏省研究生教育教学改革研究与实践课题(JGZZ16_078)； 江苏省社科基金基地项目(14JD026)；",G252,"【目的/意义】互联网时代下,开展员工微信信息参与行为的结构及其差异性研究,为企业管理者掌握员工微信信息参与行为的结构维度和分布特征,改善组织信息参与管理及员工管理提供了借鉴。【方法/过程】基于367份员工样本数据,使用验证性因子分析及单因素方差分析方法,探讨了员工微信信息参与行为的结构维度、行为特征及其在人口统计变量和组织/工作变量上的差异性。【结果/结论】结果表明:微信信息参与行为由获取行为、分享行为、互动行为和内化行为四个维度构成,且微信信息参与行为及其各维度在部分人口统计变量与组织/工作变量上有显著差异。 "
2017,情报科学,大学校园微信用户非理性集群行为生成路径研究——基于清晰集的定性比较分析,孙国强;石文萍;,山西财经大学管理科学与工程学院,大学校园; 微信用户; 集群行为; QCA分析;,2014-2015年山西省社科联重点项目(SSKLZDKT2014044)；,G206;TP393.09,"【目的/意义】本文旨在对我国特殊国情背景下的社交网络非理性集群行为多发性原因进行分析,以期为大学校园突发事件中微信用户非理性集群行为的治理提供指导。【方法/过程】在参考国内外相关文献的基础上形成非理性集群行为产生的关键因子,并通过微信调查问卷对大学校园非理性集群行为的影响因子进行验证,最后通过定性比较分析的方法对网络集群行为各因素相互作用的不同生成路径进行实证分析。【结果/结论】结果表明,大学校园微信用户非理性集群行为确实是多因素相互作用产生的结果,并且认为相关政府和学校可以通过对不同生成路径进行分析,针对性的为大学校园非理性集群行为的有效治理提供对策。 "
2017,情报科学,基于信息素养视角的碎片化阅读行为实证研究——以图书馆微信平台为例,徐艳;,北华大学图书馆,碎片化阅读; 图书馆微信平台; 信息素养;,,G250.7;G252.1,"【目的/意义】移动互联网时代,用户阅读呈现出碎片化特点,信息素养成为影响用户碎片化阅读的重要因素。【方法/过程】本文以图书馆微信平台为研究对象,通过建立结构方程模型,探究信息素养对用户碎片化阅读意图和阅读行为的影响作用。【结果/结论】通过数据收集及处理,本文得出信息需求意识、信息获取能力、信息评价能力和信息利用能力对用户的碎片化阅读意图与阅读行为具有正向影响作用的结论。本文旨在丰富信息素养内涵,对图书馆微信公众平台等满足用户碎片化阅读需求提供建议。 "
2017,情报科学,基于CNKI文献的微信用户采纳和持续使用行为影响因素分析,代宝;,合肥工业大学管理学院,微信; 用户采纳; 持续使用; 影响因素;,合肥工业大学博士学位专项资助基金项目(JZ2015HGBZ0478)；,G206,"【目的/意义】本研究旨在发现用户采纳和持续使用微信意愿的影响因素。【方法/过程】利用Webster&Watson提出的IS用户行为研究文献综述方法,对CNKI中关于微信用户采纳和持续使用行为的实证研究文献进行系统分析。【结果/结论】影响微信用户采纳意愿的因素主要包括用户的人格特质、需要和动机、认知因素、态度和体验因素、社会因素和技术因素;影响微信用户持续使用意愿的因素主要包括用户的认知因素、态度和体验因素、社会因素和技术因素。 "
2017,情报科学,微信营销环境下用户信息分享意愿提升及管理应用,薛杨;许正良;景涛;,吉林大学管理学院,微信营销; 信息平台特性; 信息质量特性; 信息分享; 意愿提升;,,G206,"【目的/意义】在微信营销环境下对用户信息分享意愿的提升策略展开研究,为企业的微信营销活动提供一定的管理借鉴。【方法/过程】通过文献回顾,依据微信的现实特征,界定了企业微信营销环境下用户的信息分享与分享意愿;在沉浸理论、选择性注意理论、魔弹理论的框架下,从企业信息平台特性及企业信息质量特性两个维度分析总结出了微信营销环境下用户信息分享的动因。【结果/结论】结合企业的管理应用,提出了微信营销环境下用户信息分享意愿的提升建议。 "
2017,图书馆论坛,微信小程序在图书馆移动服务中的应用实践——以排架游戏为例,朱玉强;,山东师范大学图书馆,微信小程序; 图书馆移动服务; 排架游戏;,,G250.7;G252,"文章使用微信官方web开发者工具编制小程序,设计并实现索书号排架游戏,以提升图书馆用户培训工作娱乐性,进而探讨微信小程序在图书馆移动服务中的应用前景。使用网页爬虫中间件提取索书号等数据,上传至支持HTTPS协议的服务器,供小程序读取并部署至游戏视图层;使用Java Script实现基本人机交互,调用微信API实现用户统一认证、二维码扫描、基于微信的客服等个性化功能。研究结果表明:微信小程序易编写、易分发、易使用,能够丰富图书馆营销手段,并推进读者服务工作。 "
2017,图书馆论坛,基于D&M的图书馆微信公众号持续使用意愿研究,孙绍伟;甘春梅;宋常林;,中山大学资讯管理学院,图书馆服务; 微信公众号; 信息系统成功模型; 用户满意度; 持续使用意愿;,国家自然科学基金青年项目“基于使用与满足理论的社交媒体使用机理研究:从采纳到持续使用的行为转变”(项目编号:71403301)； 大学生创新训练计划项目“用户体验与感知视角下移动图书馆服务采纳与提升策略研究”(项目编号:201601124)研究成果之一；,G250.7;G252,"基于信息系统成功模型,文章从用户感知视角探讨图书馆微信公众号持续使用意愿的影响因素。通过调查问卷收集有效样本207份,使用结构方程模型进行数据分析。研究结果显示,服务质量对用户满意度产生的影响最大,其次是信息质量,再次是系统质量;而用户满意度正向影响用户持续使用意愿。 "
2017,图书馆论坛,图书馆网络影响力研究:以自媒体微博微信为视角,雷欢;,湖南城市学院图书馆流通部,图书馆; 微博; 微信; 自媒体; 网络影响力; 网络传播指数; 评价指标;,2015年湖南省教育厅一般项目“全媒体时代高校图书馆创新性信息服务研究”(项目编号:15C0270)研究成果；,G258.6;G206,"文章选取最具影响力的自媒体平台微博和微信,利用层次分析法、德尔菲法,分别构建微博传播指数(BCI)和微信传播指数(WCI)指标体系;在此基础上,以最新微博、微信平台月均活跃用户数量为依据,建立图书馆网络影响力评价的网络传播指数(ICI)。以39个""985工程""高校图书馆为研究对象,进行网络传播指数(ICI)实证研究。 "
2017,现代情报,新媒体环境下高校信息服务平台构建研究——以微信服务平台为例,刘波;孙夕秋;,长春师范大学树根互联技术有限公司,新媒体; 高校信息服务; 平台; 微信;,吉林省教育科学“十三五”规划2016年度课题“内涵式发展背景下地方师范院校招生改革探究”(课题批准号:GH16435)；,G252,"[目的/意义]高校信息服务是教育信息服务的主要内容,利用新媒体构建高校信息服务平台,对实现高校信息知情权、促进公众参与具有重要意义。[方法/过程]参考了Smarty模版引擎技术和相应式网页设计思想,利用MVC架构设计本文的总体架构。基于现有微信平台设计实现了消息处理模块、数据通信模块以及用户信息收集模块。[结果/结论]通过构建微信服务平台,丰富了高校信息公开途径,促进了信息交流,对高校信息服务平台构建具有一定参考价值。 "
2017,现代情报,数字图书馆微信公众号平台服务质量评价研究,胡媛;曹阳;,南昌大学管理学院信息管理系,数字图书馆; 微信公众号平台; 层次分析法; 服务质量评价;,江西省自然科学基金青年项目“数字图书馆社区知识聚合与推送服务研究”(项目编号:20161BAB211008)；,G250.76;G252,"图书馆微信公众号作为新媒体环境下图书馆服务转型的产物,为用户与图书馆搭建一个新的交互平台,其服务质量直接关系到用户对图书馆服务的感知。基于此,本文从7个维度构建数字图书馆微信公众号平台服务评价指标模型,并采用层次分析法对模型的指标体系进行验证,从而为图书馆微信公众号平台服务质量评价与服务改进提供参考。 "
2017,现代情报,高校图书馆微信公众号信息传播效果研究——基于头条文章标题的分析,薛调;,天津理工大学图书馆,高校图书馆; 微信公众号; 传播效果; 头条标题; 议程设置功能;,天津市2015年度哲学社会科学规划基金项目“媒体融合背景下的高校数字图书馆发展策略研究”(项目编号:TJTQ15-006)；,G206;G258.6,"以""清博指数""微信总榜中的17所高校图书馆为研究样本,利用统计方法和定性研究方法对头条文章从推送频率、标题字数、标题特征和标题内容4个方面进行了分析,构建了头条文章标题内容的主题模型。提出了树立头条意识、提高读者认知,确定合理的推送频率及推送方式,选择恰当的标题特征,甄选契合读者需求的标题内容四点增强高校图书馆微信公众号信息传播效果的建议。 "
2017,现代情报,微信朋友圈信息传播:演化模型构建与仿真,王宏波;,天津商业大学图书馆,微信朋友圈; 信息传播模型; SIR模型; 演化模型; 仿真结果;,天津市科学技术委员会科普重点项目“互联网+”时代基于百姓生活的信息检索(项目编号:16KPXMSF00260)；,G206,"作为当今时代最典型的互联网产品,微信深刻的影响每个人的生活。为了科学有效地利用微信朋友圈信息传播功能,本文深入剖析微信朋友圈信息传播特点,提出了微信朋友圈信息传播演化规则。随后以SIR模型为基础综合考虑了微信朋友圈紧密度、免疫以及策略改变机制等因素,构建了微信朋友圈信息传播演化模型,并对演化模型进行仿真模拟。最后探讨了接收信息概率、免疫系数以及策略摇摆度等因素,对微信朋友圈信息传播的影响,提出有效控制微信朋友圈信息传播的建议。 "
2017,现代情报,高校图书馆微信服务的现状与应对策略,杨文建;,重庆第二师范学院图书馆,图书馆; 微信; 信息服务; 现状; 策略;,2015年重庆市教育委员会人文社会科学研究项目“重庆市高校图书馆社会化服务现状及其在移动网络环境下的转型研究”(项目编号:15SKG203)；,G252;G258.6,"微信服务作为高校图书馆信息服务的新发展方向,在服务形式、信息推送速率、稳定性、使用成本等方面具有一定的优势,其服务内容也比较丰富。本文通过文献分析和网络调研发现,现有的高校图书馆微信服务存在着诸如栏目设置随意、内容创新不足、更新率低、平台功能不完善、宣传推广不足和用户群缺乏稳定性等情况,在此基础上对微信的运营管理、信息与语言组织、平台功能、推送策略、稳定相应用户方面提出了应对策略,以期对高校图书馆开展微信服务提供理论依据与事实参考。 "
2017,现代情报,认知转变视角下微信用户适应性信息分享行为影响因素研究,杨海娟;曹芬芳;,武汉大学信息管理学院,微信; 适应性信息分享; 认知转变; 影响因素;,,G206,"优质信息传播是社交应用持续健康发展的助推力,而适应性信息分享是提高社交信息质量的有效途径。本研究基于认知转变视角和动机二阶模型,构建微信用户适应性信息分享行为的影响因素研究模型,并通过实证研究方法对模型的适用性进行检验。结果表明:动机、他人的使用和差异对微信用户适应性信息分享行为产生显著的正向影响,系统环境的改变和强制使用的影响不显著。形象、社交动机、挑战动机、自我效能和求知动机是微信用户适应性信息分享动机的五大维度。 "
2017,现代情报,面向突发事件的微信舆情生态治理研究,夏一雪;兰月新;李昊青;吴翠芳;张秋波;,中国人民武装警察部队学院,突发事件; 微信; 网络舆情; 生态治理;,国家社会科学基金项目“公共安全视角下网络舆情风险建模与对策研究”(项目编号:15CXW015)； 河北省科技计划项目“面向大数据的网络舆情对抗关键技术研究”(项目编号:16215604)； 河北省社会科学发展研究课题“大数据背景下网络舆情生态系统理论研究”(项目编号201604120503)； 河北省统计科学研究计划项目“面向突发事件的微信数据分析与预测研究”(项目编号:2016HY22)；,D63;G206,"基于微信舆情传播特征,从网络舆情生态视角研究舆情主体、舆情信息、微信环境相互作用而共同形成的微信舆情生态系统,分析其平衡机理与失衡表现。以河北邢台""7·19""洪灾微信舆情危机为例,分析突发事件情景下微信舆情生态失衡的表现,据此从舆情主体、舆情信息和舆情生态环境3个方面,提出突发事件微信舆情生态治理对策。 "
2017,现代情报,企业微信公众号用户使用意愿影响机理的实证研究,张蓓佳;,安徽大学管理学院,企业; 微信公众号; 用户; 使用意愿; 影响机理; 使用与满足理论; 技术可接受模型;,国家自然科学基金青年项目“基于消费需求的企业环境效率评价与优化方法研究”(项目编号:71401001)； 安徽省哲学社会科学规划项目“用户节能服务使用影响机理及其提升策略研究”(项目编号:AHSKQ2016D14)； 安徽大学博士科研启动资金项目“煤矿企业节能减排动力机制及体系构建研究”(项目编号:J10113190111)；,F274;G206,"遵循""前因-过程-结果""的分析思路,在整合使用和满足理论与技术可接受模型的基础上,构建了企业微信公众号的用户使用意愿影响机理模型,运用结构模型方法进行了实证检验。研究结果表明:信息需求、社交需求、便利需求和经济需求能够通过感知有用性正向影响企业微信公众号的用户使用意愿;而娱乐需求和便利需求则可以通过感知易用性对企业微信公众号的用户使用意愿产生正向影响;以上5个维度的心理需求变量对企业微信公众号的用户使用意愿的总影响效用从大到小依次为信息需求、便利需求、经济需求、社交需求及娱乐需求。 "
2017,现代情报,商业运营微信阅读推广对高校图书馆开展微信服务的启示,宋振世;,华东师范大学图书馆,商业运营; 阅读推广; 高校图书馆; 微信; 清博指数;,,G258.6;G252,"微信已成为图书馆开展推广服务的主要途径,但图书馆利用微信开展推广服务的影响力相对薄弱,通过研究商业运营微信阅读推广的方式、内容,引导图书馆更好地开展微信服务。利用清博指数-新媒体大数据平台获取985高校图书馆、商业运营微信阅读推广公众号影响力统计数据和2 020篇微信文章,并对文章进行归纳总结。商业运营微信阅读推广的特点:""领读""模式,通识阅读、具有阅读价值和趣味性、""拆书""利用碎片化时间、解放双眼,有声读书、心灵鸡汤,传播正能量、充分利用缩略图推广的特点,为高校图书馆开展微信服务提供参考。 "
2017,现代情报,基于内容分析法的城市政务微信公众号信息传播主题研究,吴朝彦;饶阳泓;,重庆理工大学管理学院,。结合已有文献进行比较分析; 解释和讨论了不同主题信息发布数量存在差异的原因。结论为我国城市政府机构开通和运营政务微信公众号提供借鉴和参考。;,,D630;G206,"按照我国城市政务微信公众号影响力的排名,选取7个地级以上城市的微信公众号作为分析样本,以2016年5月1日-7月31日为研究时间起止点,采用内容分析法对该时段内的信息传播主题进行分析。编码分析结果表明,我国政务微信公众号传播的主题共包含为26个二级主题词,进一步可归纳为公共服务、新闻报道、政策法规、生活资讯和文化历史5个一 "
2017,情报理论与实践,基于扩展主题图的网络“微信息”知识化实现路径与技术框架,杜智涛;付宏;李辉;,中国青年政治学院新闻传播学院北京市科学技术情报研究所,扩展主题图; 网络微信息; 知识元;,国家社会科学基金青年项目“网络微信息知识化的形成机理与组织模式研究”的成果； 项目编号:12CTQ046；,G254,"[目的/意义]针对网络环境中大量存在的碎片化、非结构化""微信息"",提出""微信息""知识化的实现路径与技术框架。[方法/过程]首先,运用扩展主题图(ETM)方法,在局部范围内构建实现信息资源、主题、知识元之间语义关联的ETM子图。其次,通过计算语法、语义、语用的相似性以及相应融合规则,将各ETM子图进行融合,生成具有整体性、全局性的ETM父图。再次,通过构建用户兴趣演化模型,并与ETM相结合,实现个性化知识推荐。最后,建立基于浏览导航和检索导航的知识导航机制,与知识推荐共同形成个性化、智能化的知识服务。 "
